"Station Name","QUEBEC INTL A"
"Province","QUEBEC"
"Latitude","46.79"
"Longitude","-71.39"
"Elevation","74.40"
"Climate Identifier","7016293"
"WMO Identifier",""
"TC Identifier","YQB"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-02-09 11:00","2016","02","09","11:00","-7.4","","-10.1","","81","","8","","18","","4.0","","99.92","","","","-14","","Snow,Blowing Snow"
"2016-02-09 12:00","2016","02","09","12:00","-6.9","","-9.8","","80","","8","","21","","4.8","","99.83","","","","-14","","Snow,Blowing Snow"
"2016-02-09 13:00","2016","02","09","13:00","-6.8","","-9.9","","79","","7","","28","","2.8","","99.74","","","","-15","","Snow,Blowing Snow"
"2016-02-09 14:00","2016","02","09","14:00","-6.5","","-10.2","","75","","7","","28","","2.8","","99.67","","","","-15","","Snow,Blowing Snow"
"2016-02-09 15:00","2016","02","09","15:00","-6.7","","-10.8","","73","","6","","28","","4.8","","99.61","","","","-15","","Snow,Blowing Snow"
"2016-02-09 16:00","2016","02","09","16:00","-6.9","","-10.5","","76","","6","","21","","6.4","","99.54","","","","-14","","Snow Showers,Blowing Snow"
"2016-02-09 17:00","2016","02","09","17:00","-6.9","","-10.5","","76","","7","","17","","6.4","","99.50","","","","-13","","Snow Showers,Blowing Snow"
"2016-02-09 18:00","2016","02","09","18:00","-7.2","","-10.1","","80","","6","","16","","4.8","","99.49","","","","-14","","Snow Showers"
"2016-02-09 19:00","2016","02","09","19:00","-7.2","","-9.9","","81","","7","","14","","4.8","","99.49","","","","-13","","Snow Showers"
"2016-02-09 20:00","2016","02","09","20:00","-7.4","","-9.7","","84","","7","","12","","6.4","","99.47","","","","-13","","Snow Showers"
"2016-02-09 21:00","2016","02","09","21:00","-7.7","","-10.0","","84","","6","","9","","6.4","","99.45","","","","-12","","Snow Showers"
"2016-02-09 22:00","2016","02","09","22:00","-8.0","","-9.7","","88","","2","","7","","6.4","","99.38","","","","-12","","Snow Showers"
"2016-02-09 23:00","2016","02","09","23:00","-8.9","","-10.5","","88","","3","","8","","8.1","","99.29","","","","-13","","Snow Showers"
"2016-02-10 00:00","2016","02","10","00:00","-9.4","","-10.9","","89","","1","","5","","24.1","","99.27","","","","-12","","Snow"
"2016-02-10 01:00","2016","02","10","01:00","-9.5","","-11.3","","87","","1","","6","","24.1","","99.24","","","","-13","","Snow"
"2016-02-10 02:00","2016","02","10","02:00","-9.4","","-11.3","","86","","36","","1","","24.1","","99.23","","","","-10","","Snow"
"2016-02-10 03:00","2016","02","10","03:00","-10.4","","-12.6","","84","","3","","7","","24.1","","99.18","","","","-14","","Snow"
"2016-02-10 04:00","2016","02","10","04:00","-11.1","","-13.4","","83","","36","","8","","24.1","","99.17","","","","-16","","Snow"
"2016-02-10 05:00","2016","02","10","05:00","-11.4","","-14.0","","81","","2","","8","","24.1","","99.17","","","","-16","","Snow"
"2016-02-10 06:00","2016","02","10","06:00","-11.9","","-14.4","","82","","2","","7","","11.3","","99.16","","","","-16","","Snow"
"2016-02-10 07:00","2016","02","10","07:00","-12.1","","-14.7","","81","","1","","6","","16.1","","99.19","","","","-16","","Snow"
"2016-02-10 08:00","2016","02","10","08:00","-11.4","","-14.0","","81","","1","","9","","16.1","","99.22","","","","-17","","Snow"
"2016-02-10 09:00","2016","02","10","09:00","-10.2","","-13.2","","79","","1","","5","","12.9","","99.21","","","","-13","","Snow"
"2016-02-10 10:00","2016","02","10","10:00","-8.8","","-12.0","","78","","36","","2","","6.4","","99.19","","","","-10","","Snow,Dust"
"2016-02-10 11:00","2016","02","10","11:00","-7.8","","-11.2","","77","","36","","1","","12.9","","99.17","","","","-8","","Snow"
"2016-02-10 12:00","2016","02","10","12:00","-7.0","","-10.7","","75","","36","","1","","19.3","","99.11","","","","-8","","Snow"
"2016-02-10 13:00","2016","02","10","13:00","-6.4","","-10.7","","72","","27","","7","","19.3","","99.07","","","","-10","","NA"
"2016-02-10 14:00","2016","02","10","14:00","-5.9","","-9.8","","74","","24","","10","","19.3","","99.05","","","","-10","","Snow"
"2016-02-10 15:00","2016","02","10","15:00","-6.0","","-9.1","","79","","21","","13","","6.4","","99.06","","","","-11","","Snow"
"2016-02-10 16:00","2016","02","10","16:00","-6.2","","-9.0","","81","","22","","15","","8.1","","99.11","","","","-12","","Snow"
"2016-02-10 17:00","2016","02","10","17:00","-6.5","","-8.9","","83","","22","","13","","6.4","","99.16","","","","-12","","Snow"
"2016-02-10 18:00","2016","02","10","18:00","-7.0","","-9.1","","85","","23","","14","","9.7","","99.21","","","","-13","","Snow"
"2016-02-10 19:00","2016","02","10","19:00","-7.4","","-9.4","","86","","24","","15","","12.9","","99.24","","","","-14","","Snow Showers"
"2016-02-10 20:00","2016","02","10","20:00","-7.9","","-9.9","","86","","24","","14","","24.1","","99.26","","","","-14","","Snow Showers"
"2016-02-10 21:00","2016","02","10","21:00","-8.1","","-10.7","","82","","23","","9","","24.1","","99.30","","","","-13","","Snow Showers"
"2016-02-10 22:00","2016","02","10","22:00","-8.9","","-11.8","","80","","24","","11","","24.1","","99.33","","","","-14","","Snow Showers"
"2016-02-10 23:00","2016","02","10","23:00","-8.6","","-11.8","","78","","25","","11","","24.1","","99.34","","","","-14","","NA"
"2016-02-11 00:00","2016","02","11","00:00","-9.7","","-12.1","","83","","23","","13","","24.1","","99.35","","","","-16","","NA"
"2016-02-11 01:00","2016","02","11","01:00","-10.4","","-12.6","","84","","24","","13","","24.1","","99.36","","","","-17","","Cloudy"
"2016-02-11 02:00","2016","02","11","02:00","-10.5","","-12.9","","83","","24","","10","","24.1","","99.36","","","","-16","","NA"
"2016-02-11 03:00","2016","02","11","03:00","-12.1","","-14.0","","86","","29","","4","","24.1","","99.35","","","","-15","","NA"
"2016-02-11 04:00","2016","02","11","04:00","-13.9","","-15.9","","85","","21","","4","","24.1","","99.38","","","","-17","","Mostly Cloudy"
"2016-02-11 05:00","2016","02","11","05:00","-12.3","","-14.3","","85","","6","","3","","24.1","","99.41","","","","-14","","NA"
"2016-02-11 06:00","2016","02","11","06:00","-12.7","","-15.8","","78","","35","","7","","24.1","","99.45","","","","-17","","NA"
"2016-02-11 07:00","2016","02","11","07:00","-13.5","","-16.4","","79","","22","","3","","24.1","","99.47","","","","-16","","Mostly Cloudy"
"2016-02-11 08:00","2016","02","11","08:00","-12.6","","-15.5","","79","","17","","7","","48.3","","99.49","","","","-17","","NA"
"2016-02-11 09:00","2016","02","11","09:00","-11.7","","-15.3","","75","","24","","9","","32.2","","99.51","","","","-17","","Snow"
"2016-02-11 10:00","2016","02","11","10:00","-10.3","","-14.6","","71","","23","","19","","24.1","","99.53","","","","-18","","Snow"
"2016-02-11 11:00","2016","02","11","11:00","-10.4","","-14.7","","71","","22","","27","","24.1","","99.57","","","","-20","","Snow"
"2016-02-11 12:00","2016","02","11","12:00","-10.8","","-14.3","","76","","23","","31","","8.1","","99.57","","","","-21","","Snow"
"2016-02-11 13:00","2016","02","11","13:00","-11.0","","-14.6","","75","","22","","26","","3.2","","99.58","","","","-20","","Snow"
"2016-02-11 14:00","2016","02","11","14:00","-11.5","","-15.4","","73","","24","","33","","4.8","","99.60","","","","-22","","Snow"
"2016-02-11 15:00","2016","02","11","15:00","-12.1","","-15.5","","76","","24","","27","","4.8","","99.70","","","","-22","","Snow"
"2016-02-11 16:00","2016","02","11","16:00","-12.9","","-16.5","","75","","24","","33","","4.8","","99.78","","","","-24","","Snow,Blowing Snow"
"2016-02-11 17:00","2016","02","11","17:00","-13.9","","-18.1","","71","","24","","34","","12.9","","99.88","","","","-25","","Snow,Blowing Snow"
"2016-02-11 18:00","2016","02","11","18:00","-14.5","","-19.0","","69","","25","","30","","24.1","","99.98","","","","-25","","Blowing Snow"
"2016-02-11 19:00","2016","02","11","19:00","-15.0","","-19.5","","69","","25","","25","","24.1","","100.08","","","","-25","","Cloudy"
"2016-02-11 20:00","2016","02","11","20:00","-16.1","","-20.7","","68","","25","","32","","24.1","","100.17","","","","-28","","NA"
"2016-02-11 21:00","2016","02","11","21:00","-16.8","","-20.9","","71","","25","","31","","24.1","","100.28","","","","-29","","NA"
"2016-02-11 22:00","2016","02","11","22:00","-17.1","","-21.0","","72","","24","","25","","9.7","","100.39","","","","-28","","Snow"
"2016-02-11 23:00","2016","02","11","23:00","-17.6","","-21.7","","71","","25","","21","","16.1","","100.45","","","","-28","","Snow"
"2016-02-12 00:00","2016","02","12","00:00","-17.8","","-22.9","","65","","26","","27","","9.7","","100.51","","","","-29","","Snow"
"2016-02-12 01:00","2016","02","12","01:00","-18.4","","-23.5","","65","","25","","24","","12.9","","100.59","","","","-29","","Snow"
"2016-02-12 02:00","2016","02","12","02:00","-19.1","","-24.9","","61","","24","","21","","24.1","","100.63","","","","-30","","NA"
"2016-02-12 03:00","2016","02","12","03:00","-20.2","","-25.7","","62","","25","","25","","24.1","","100.69","","","","-32","","NA"
"2016-02-12 04:00","2016","02","12","04:00","-21.0","","-26.3","","63","","24","","23","","24.1","","100.71","","","","-32","","Clear"
"2016-02-12 05:00","2016","02","12","05:00","-21.8","","-26.6","","66","","25","","22","","24.1","","100.79","","","","-33","","NA"
"2016-02-12 06:00","2016","02","12","06:00","-22.5","","-27.1","","67","","24","","17","","24.1","","100.86","","","","-33","","NA"
"2016-02-12 07:00","2016","02","12","07:00","-22.7","","-27.1","","68","","23","","17","","48.3","","100.87","","","","-33","","Clear"
"2016-02-12 08:00","2016","02","12","08:00","-21.6","","-26.5","","65","","22","","13","","48.3","","100.93","","","","-30","","NA"
"2016-02-12 09:00","2016","02","12","09:00","-20.2","","-25.4","","64","","24","","17","","24.1","","100.92","","","","-30","","NA"
"2016-02-12 10:00","2016","02","12","10:00","-18.5","","-24.7","","59","","24","","16","","48.3","","100.87","","","","-28","","Mainly Clear"
"2016-02-12 11:00","2016","02","12","11:00","-17.1","","-23.3","","59","","22","","10","","48.3","","100.84","","","","-24","","NA"
"2016-02-12 12:00","2016","02","12","12:00","-16.0","","-21.9","","61","","24","","23","","24.1","","100.76","","","","-26","","NA"
"2016-02-12 13:00","2016","02","12","13:00","-15.4","","-21.9","","58","","24","","18","","40.2","","100.67","","","","-24","","Mostly Cloudy"
"2016-02-12 14:00","2016","02","12","14:00","-14.2","","-21.2","","56","","20","","15","","48.3","","100.62","","","","-22","","NA"
"2016-02-12 15:00","2016","02","12","15:00","-13.9","","-20.9","","56","","23","","10","","48.3","","100.58","","","","-20","","NA"
"2016-02-12 16:00","2016","02","12","16:00","-14.4","","-19.6","","65","","29","","4","","24.1","","100.53","","","","-17","","Cloudy"
"2016-02-12 17:00","2016","02","12","17:00","-14.5","","-19.2","","68","","36","","8","","24.1","","100.46","","","","-20","","NA"
"2016-02-12 18:00","2016","02","12","18:00","-14.1","","-19.2","","66","","5","","14","","24.1","","100.39","","","","-22","","NA"
"2016-02-12 19:00","2016","02","12","19:00","-14.4","","-18.4","","72","","4","","15","","8.1","","100.37","","","","-22","","Snow"
"2016-02-12 20:00","2016","02","12","20:00","-14.3","","-17.7","","76","","5","","17","","6.4","","100.30","","","","-23","","Snow"
"2016-02-12 21:00","2016","02","12","21:00","-14.0","","-16.7","","80","","7","","14","","4.8","","100.20","","","","-21","","Snow"
"2016-02-12 22:00","2016","02","12","22:00","-13.5","","-16.3","","80","","5","","15","","9.7","","100.13","","","","-21","","Snow"
"2016-02-12 23:00","2016","02","12","23:00","-13.1","","-15.7","","81","","7","","12","","4.8","","100.06","","","","-20","","Snow"
"2016-02-13 00:00","2016","02","13","00:00","-12.6","","-15.1","","82","","8","","13","","6.4","","100.02","","","","-19","","Snow"
"2016-02-13 01:00","2016","02","13","01:00","-12.3","","-14.5","","84","","11","","5","","4.8","","99.96","","","","-16","","Snow"
"2016-02-13 02:00","2016","02","13","02:00","-11.9","","-14.2","","83","","7","","18","","3.2","","99.91","","","","-20","","Snow"
"2016-02-13 03:00","2016","02","13","03:00","-11.8","","-14.0","","84","","8","","14","","1.6","","99.85","","","","-19","","Snow"
"2016-02-13 04:00","2016","02","13","04:00","-11.7","","-14.0","","83","","7","","16","","8.1","","99.82","","","","-19","","Snow"
"2016-02-13 05:00","2016","02","13","05:00","-11.7","","-14.2","","82","","7","","15","","6.4","","99.83","","","","-19","","Snow"
"2016-02-13 06:00","2016","02","13","06:00","-12.0","","-14.3","","83","","7","","14","","1.6","","99.86","","","","-19","","Snow"
"2016-02-13 07:00","2016","02","13","07:00","-12.3","","-14.6","","83","","10","","11","","1.2","","99.95","","","","-18","","Snow"
"2016-02-13 08:00","2016","02","13","08:00","-14.4","","-17.4","","78","","21","","17","","2.8","","100.01","","","","-23","","Snow"
"2016-02-13 09:00","2016","02","13","09:00","-16.9","","-20.3","","75","","21","","35","","2.8","","100.08","","","","-29","","Snow,Blowing Snow"
"2016-02-13 10:00","2016","02","13","10:00","-18.2","","-21.8","","74","","23","","34","","3.6","","100.18","","","","-31","","Snow,Blowing Snow"
"2016-02-13 11:00","2016","02","13","11:00","-18.6","","-22.6","","71","","23","","35","","12.9","","100.27","","","","-32","","Blowing Snow"
"2016-02-13 12:00","2016","02","13","12:00","-18.8","","-23.5","","67","","23","","40","","16.1","","100.36","","","","-33","","Blowing Snow"
"2016-02-13 13:00","2016","02","13","13:00","-18.9","","-24.3","","63","","22","","41","","16.1","","100.37","","","","-33","","Blowing Snow"
"2016-02-13 14:00","2016","02","13","14:00","-18.9","","-23.6","","67","","22","","34","","16.1","","100.43","","","","-32","","Blowing Snow"
"2016-02-13 15:00","2016","02","13","15:00","-19.0","","-23.4","","69","","23","","41","","12.9","","100.52","","","","-33","","Blowing Snow"
"2016-02-13 16:00","2016","02","13","16:00","-19.7","","-23.4","","73","","23","","35","","4.0","","100.60","","","","-33","","Blowing Snow"
"2016-02-13 17:00","2016","02","13","17:00","-20.1","","-23.6","","74","","23","","40","","6.4","","100.70","","","","-34","","Blowing Snow"
"2016-02-13 18:00","2016","02","13","18:00","-20.5","","-24.6","","70","","24","","36","","8.1","","100.80","","","","-34","","Snow Showers,Blowing Snow"
"2016-02-13 19:00","2016","02","13","19:00","-20.9","","-25.2","","69","","24","","33","","12.9","","100.88","","","","-34","","Snow Showers,Blowing Snow"
"2016-02-13 20:00","2016","02","13","20:00","-21.2","","-25.3","","70","","24","","33","","24.1","","100.92","","","","-35","","Snow Showers,Blowing Snow"
"2016-02-13 21:00","2016","02","13","21:00","-21.4","","-25.4","","71","","24","","32","","16.1","","100.98","","","","-35","","Snow Showers,Blowing Snow"
"2016-02-13 22:00","2016","02","13","22:00","-21.3","","-25.7","","68","","24","","24","","24.1","","101.00","","","","-33","","Snow Showers,Blowing Snow"
"2016-02-13 23:00","2016","02","13","23:00","-21.3","","-26.1","","66","","24","","23","","24.1","","101.04","","","","-33","","NA"
"2016-02-14 00:00","2016","02","14","00:00","-21.8","","-26.7","","65","","25","","15","","24.1","","101.10","","","","-31","","NA"
"2016-02-14 01:00","2016","02","14","01:00","-20.9","","-28.2","","53","","30","","18","","24.1","","101.17","","","","-31","","Mainly Clear"
"2016-02-14 02:00","2016","02","14","02:00","-22.4","","-30.0","","51","","29","","16","","24.1","","101.28","","","","-32","","NA"
"2016-02-14 03:00","2016","02","14","03:00","-23.6","","-31.3","","50","","29","","20","","24.1","","101.36","","","","-35","","NA"
"2016-02-14 04:00","2016","02","14","04:00","-24.5","","-32.4","","49","","27","","16","","24.1","","101.44","","","","-35","","Mainly Clear"
"2016-02-14 05:00","2016","02","14","05:00","-25.2","","-33.3","","48","","27","","20","","24.1","","101.52","","","","-37","","NA"
"2016-02-14 06:00","2016","02","14","06:00","-26.8","","-32.8","","58","","26","","17","","24.1","","101.59","","","","-38","","NA"
"2016-02-14 07:00","2016","02","14","07:00","-27.8","","-33.5","","59","","25","","29","","40.2","","101.69","","","","-43","","Mainly Clear"
"2016-02-14 08:00","2016","02","14","08:00","-27.3","","-33.1","","59","","24","","34","","40.2","","101.79","","","","-43","","NA"
"2016-02-14 09:00","2016","02","14","09:00","-26.3","","-32.1","","59","","24","","30","","40.2","","101.84","","","","-41","","Blowing Snow"
"2016-02-14 10:00","2016","02","14","10:00","-25.7","","-32.1","","56","","25","","30","","40.2","","101.88","","","","-40","","Blowing Snow"
"2016-02-14 11:00","2016","02","14","11:00","-24.2","","-30.7","","56","","23","","36","","40.2","","101.84","","","","-39","","Blowing Snow"
"2016-02-14 12:00","2016","02","14","12:00","-22.9","","-29.6","","55","","24","","31","","40.2","","101.81","","","","-37","","Blowing Snow"
"2016-02-14 13:00","2016","02","14","13:00","-21.6","","-28.2","","56","","24","","36","","48.3","","101.75","","","","-36","","Blowing Snow"
"2016-02-14 14:00","2016","02","14","14:00","-20.3","","-27.6","","53","","25","","38","","48.3","","101.70","","","","-34","","Blowing Snow"
"2016-02-14 15:00","2016","02","14","15:00","-20.9","","-26.6","","61","","23","","39","","48.3","","101.72","","","","-35","","Blowing Snow"
"2016-02-14 16:00","2016","02","14","16:00","-20.5","","-26.0","","62","","24","","30","","48.3","","101.79","","","","-33","","Blowing Snow"
"2016-02-14 17:00","2016","02","14","17:00","-21.5","","-26.4","","65","","24","","31","","24.1","","101.87","","","","-35","","Blowing Snow"
"2016-02-14 18:00","2016","02","14","18:00","-21.8","","-26.4","","67","","25","","28","","24.1","","102.00","","","","-35","","Blowing Snow"
"2016-02-14 19:00","2016","02","14","19:00","-21.8","","-26.2","","68","","24","","22","","24.1","","102.03","","","","-33","","Mainly Clear"
"2016-02-14 20:00","2016","02","14","20:00","-21.9","","-26.2","","69","","25","","18","","24.1","","102.07","","","","-32","","NA"
"2016-02-14 21:00","2016","02","14","21:00","-22.5","","-26.4","","71","","23","","13","","24.1","","102.12","","","","-31","","NA"
"2016-02-14 22:00","2016","02","14","22:00","-22.9","","-27.0","","70","","22","","15","","24.1","","102.12","","","","-33","","Clear"
"2016-02-14 23:00","2016","02","14","23:00","-23.3","","-27.7","","68","","23","","18","","24.1","","102.15","","","","-34","","NA"
"2016-02-15 00:00","2016","02","15","00:00","-23.8","","-28.3","","67","","24","","19","","24.1","","102.19","","","","-35","","NA"
"2016-02-15 01:00","2016","02","15","01:00","-23.8","","-28.5","","66","","25","","16","","24.1","","102.27","","","","-34","","Clear"
"2016-02-15 02:00","2016","02","15","02:00","-23.9","","-28.6","","66","","25","","16","","24.1","","102.33","","","","-34","","NA"
"2016-02-15 03:00","2016","02","15","03:00","-23.7","","-28.4","","66","","26","","19","","24.1","","102.35","","","","-35","","NA"
"2016-02-15 04:00","2016","02","15","04:00","-24.4","","-28.7","","68","","27","","20","","24.1","","102.38","","","","-36","","Clear"
"2016-02-15 05:00","2016","02","15","05:00","-24.2","","-28.7","","67","","26","","14","","24.1","","102.37","","","","-34","","NA"
"2016-02-15 06:00","2016","02","15","06:00","-24.1","","-28.3","","69","","25","","15","","24.1","","102.37","","","","-34","","NA"
"2016-02-15 07:00","2016","02","15","07:00","-24.2","","-28.2","","70","","21","","5","","48.3","","102.43","","","","-29","","Clear"
"2016-02-15 08:00","2016","02","15","08:00","-22.8","","-27.4","","67","","23","","11","","48.3","","102.47","","","","-31","","NA"
"2016-02-15 09:00","2016","02","15","09:00","-21.4","","-26.0","","67","","22","","18","","48.3","","102.55","","","","-32","","NA"
"2016-02-15 10:00","2016","02","15","10:00","-20.0","","-25.0","","65","","25","","13","","48.3","","102.54","","","","-28","","Mostly Cloudy"
"2016-02-15 11:00","2016","02","15","11:00","-18.4","","-24.6","","59","","22","","14","","48.3","","102.53","","","","-27","","NA"
"2016-02-15 12:00","2016","02","15","12:00","-16.7","","-24.0","","54","","22","","7","","48.3","","102.33","","","","-22","","NA"
"2016-02-15 13:00","2016","02","15","13:00","-14.5","","-24.0","","45","","17","","5","","48.3","","102.19","","","","-18","","Mainly Clear"
"2016-02-15 14:00","2016","02","15","14:00","-14.0","","-24.6","","41","","4","","4","","48.3","","102.05","","","","-17","","NA"
"2016-02-15 15:00","2016","02","15","15:00","-12.8","","-23.8","","40","","10","","3","","48.3","","102.05","","","","-15","","NA"
"2016-02-15 16:00","2016","02","15","16:00","-12.4","","-23.4","","40","","2","","10","","48.3","","101.96","","","","-18","","Mainly Clear"
"2016-02-15 17:00","2016","02","15","17:00","-12.2","","-23.5","","39","","3","","9","","48.3","","101.96","","","","-17","","NA"
"2016-02-15 18:00","2016","02","15","18:00","-14.0","","-22.8","","48","","2","","8","","24.1","","101.88","","","","-19","","NA"
"2016-02-15 19:00","2016","02","15","19:00","-13.8","","-21.5","","53","","3","","10","","24.1","","101.72","","","","-20","","Mostly Cloudy"
"2016-02-15 20:00","2016","02","15","20:00","-12.1","","-19.0","","57","","11","","11","","24.1","","101.67","","","","-18","","NA"
"2016-02-15 21:00","2016","02","15","21:00","-11.1","","-17.8","","58","","7","","15","","24.1","","101.60","","","","-18","","NA"
"2016-02-15 22:00","2016","02","15","22:00","-10.0","","-17.0","","57","","6","","11","","24.1","","101.55","","","","-16","","Snow"
